Service_Component_WBS_aff,Urgency,KM_number,Count_Related_Interactions,Count_Related_Incidents,Count_Related_Changes,SLAFail,Open_Time_HourOfDay,Open_Time_DayOfWeek,CI_TypeSubType_aff
WBS000133,3 Medium,KM0001879,1.0,0.0,0.0,1,10,Friday,application-Desktop Application
WBS000073,4 Low,KM0000751,1.0,0.0,0.0,0,11,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0002147,1.0,0.0,0.0,1,11,Friday,application-Server Based Application
WBS000146,3 Medium,KM0000274,2.0,0.0,0.0,1,11,Friday,computer-Banking Device
WBS000199,4 Low,KM0001219,1.0,0.0,0.0,1,11,Friday,application-Server Based Application
WBS000172,4 Low,KM0002068,1.0,0.0,0.0,0,11,Friday,application-Web Based Application
WBS000073,4 Low,KM0000818,1.0,0.0,0.0,0,11,Friday,subapplication-Web Based Application
WBS000264,5 Very Low,KM0001622,1.0,0.0,0.0,0,11,Friday,application-Server Based Application
WBS000073,4 Low,KM0000751,1.0,0.0,0.0,0,11,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0001685,1.0,0.0,0.0,1,11,Friday,application-Web Based Application
WBS000110,4 Low,KM0001094,1.0,0.0,0.0,0,11,Friday,application-Desktop Application
WBS000073,4 Low,KM0000815,1.0,0.0,0.0,1,12,Friday,subapplication-Web Based Application
WBS000152,5 Very Low,KM0000075,1.0,0.0,0.0,0,12,Friday,application-Web Based Application
WBS000055,4 Low,KM0000401,1.0,0.0,0.0,1,12,Friday,application-Web Based Application
WBS000073,4 Low,KM0001867,1.0,0.0,0.0,0,12,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0001914,1.0,0.0,0.0,0,12,Friday,application-Web Based Application
WBS000199,3 Medium,KM0000940,1.0,0.0,0.0,0,12,Friday,software-System Software
WBS000098,4 Low,KM0000143,2.0,0.0,0.0,1,12,Friday,application-Citrix
WBS000073,4 Low,KM0001736,1.0,0.0,0.0,0,12,Friday,subapplication-Web Based Application
WBS000165,3 Medium,KM0001445,1.0,0.0,0.0,1,12,Friday,application-Server Based Application
WBS000088,4 Low,KM0000611,2.0,0.0,0.0,1,12,Friday,application-Web Based Application
WBS000089,4 Low,KM0001553,1.0,0.0,0.0,1,13,Friday,application-Desktop Application
WBS000152,5 Very Low,KM0001724,1.0,0.0,0.0,0,13,Friday,application-Web Based Application
WBS000223,4 Low,KM0000949,1.0,0.0,0.0,1,13,Friday,application-Server Based Application
WBS000267,3 Medium,KM0000056,1.0,0.0,0.0,0,13,Friday,hardware-DataCenterEquipment
WBS000073,4 Low,KM0000819,1.0,0.0,0.0,1,13,Friday,application-Web Based Application
WBS000015,5 Very Low,KM0000455,1.0,0.0,0.0,0,13,Friday,subapplication-Web Based Application
WBS000139,5 Very Low,KM0001028,1.0,1.0,0.0,0,14,Friday,application-Server Based Application
WBS000073,4 Low,KM0002201,1.0,0.0,0.0,0,14,Friday,application-Web Based Application
WBS000128,4 Low,KM0000622,1.0,0.0,0.0,0,14,Friday,application-Server Based Application
WBS000128,5 Very Low,KM0000036,1.0,0.0,0.0,0,14,Friday,storage-SAN
WBS000307,3 Medium,KM0001350,1.0,1.0,0.0,0,14,Friday,application-Server Based Application
WBS000263,4 Low,KM0001106,1.0,0.0,0.0,1,15,Friday,application-Server Based Application
WBS000073,4 Low,KM0001624,1.0,0.0,0.0,0,15,Friday,application-Web Based Application
WBS000152,5 Very Low,KM0000075,1.0,0.0,0.0,0,15,Friday,application-Web Based Application
WBS000091,4 Low,KM0000866,1.0,0.0,0.0,1,15,Friday,computer-Laptop
WBS000125,4 Low,KM0000732,1.0,0.0,0.0,1,16,Friday,subapplication-Web Based Application
WBS000073,5 Very Low,KM0000795,1.0,0.0,0.0,1,13,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0000760,1.0,0.0,0.0,0,14,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0001712,1.0,0.0,0.0,0,14,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0002186,1.0,0.0,0.0,0,14,Friday,subapplication-Web Based Application
WBS000263,4 Low,KM0001106,1.0,0.0,0.0,1,14,Friday,application-Server Based Application
WBS000073,4 Low,KM0000752,1.0,0.0,0.0,0,14,Friday,subapplication-Web Based Application
WBS000128,4 Low,KM0002126,1.0,0.0,0.0,0,15,Friday,storage-SAN
WBS000128,4 Low,KM0002126,1.0,0.0,0.0,1,15,Friday,storage-SAN
WBS000125,5 Very Low,KM0000727,1.0,0.0,0.0,0,15,Friday,subapplication-Web Based Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,0,15,Friday,application-Web Based Application
WBS000296,2 High,KM0001032,1.0,1.0,0.0,0,16,Friday,application-Server Based Application
WBS000013,3 Medium,KM0000052,1.0,0.0,0.0,0,16,Friday,application-Server Based Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,1,16,Friday,application-Web Based Application
WBS000073,4 Low,KM0000767,1.0,0.0,0.0,0,16,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0001992,2.0,0.0,0.0,1,17,Friday,application-Server Based Application
WBS000073,4 Low,KM0001654,1.0,0.0,0.0,1,17,Friday,subapplication-Web Based Application
WBS000091,5 Very Low,KM0001447,1.0,0.0,0.0,0,7,Monday,computer-Laptop
WBS000318,3 Medium,KM0000836,1.0,0.0,0.0,0,8,Monday,application-Web Based Application
WBS000234,4 Low,KM0001093,1.0,0.0,0.0,1,8,Monday,application-Desktop Application
WBS000292,4 Low,KM0001062,1.0,1.0,0.0,0,8,Monday,application-Citrix
WBS000234,4 Low,KM0001093,1.0,0.0,0.0,0,8,Monday,application-Desktop Application
WBS000138,3 Medium,KM0001213,9.0,6.0,0.0,0,8,Monday,application-Web Based Application
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,8,Monday,subapplication-Web Based Application
WBS000239,3 Medium,KM0000940,1.0,0.0,0.0,0,8,Monday,database-Database
WBS000234,4 Low,KM0001093,1.0,0.0,0.0,0,8,Monday,application-Desktop Application
WBS000073,4 Low,KM0000818,1.0,0.0,0.0,0,8,Monday,subapplication-Web Based Application
WBS000110,3 Medium,KM0000833,1.0,0.0,0.0,0,9,Monday,application-Desktop Application
WBS000162,3 Medium,KM0000555,1.0,1.0,0.0,1,13,Friday,subapplication-Web Based Application
WBS000244,4 Low,KM0000674,1.0,0.0,0.0,0,13,Friday,application-Server Based Application
WBS000110,4 Low,KM0001094,1.0,0.0,0.0,0,13,Friday,application-Desktop Application
WBS000073,4 Low,KM0001685,1.0,0.0,0.0,0,13,Friday,application-Web Based Application
WBS000263,5 Very Low,KM0000592,1.0,0.0,0.0,0,13,Friday,application-Server Based Application
WBS000073,4 Low,KM0001914,1.0,0.0,0.0,0,14,Friday,application-Web Based Application
WBS000016,3 Medium,KM0000938,1.0,0.0,0.0,0,14,Friday,application-Server Based Application
WBS000016,3 Medium,KM0000938,1.0,0.0,0.0,0,14,Friday,application-Server Based Application
WBS000318,4 Low,KM0001419,1.0,0.0,0.0,0,14,Friday,application-Web Based Application
WBS000318,4 Low,KM0001419,1.0,0.0,0.0,0,15,Friday,application-Web Based Application
WBS000016,3 Medium,KM0000938,1.0,0.0,0.0,0,15,Friday,application-Server Based Application
WBS000223,4 Low,KM0000032,1.0,0.0,0.0,1,15,Friday,application-Server Based Application
WBS000073,4 Low,KM0001736,1.0,0.0,0.0,0,15,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0000760,3.0,0.0,0.0,1,16,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0001892,1.0,0.0,0.0,1,16,Friday,subapplication-Web Based Application
WBS000318,5 Very Low,KM0000836,1.0,0.0,0.0,0,16,Friday,application-Web Based Application
WBS000091,5 Very Low,KM0001443,1.0,0.0,0.0,1,16,Friday,computer-Desktop
WBS000110,3 Medium,KM0000833,1.0,0.0,0.0,1,16,Friday,application-Desktop Application
WBS000073,5 Very Low,KM0000711,1.0,0.0,0.0,0,16,Friday,application-Web Based Application
WBS000152,5 Very Low,KM0000075,1.0,0.0,0.0,0,17,Friday,application-Web Based Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,1,17,Friday,subapplication-Web Based Application
WBS000073,4 Low,KM0000752,1.0,0.0,0.0,1,19,Friday,subapplication-Web Based Application
WBS000073,5 Very Low,KM0001478,1.0,0.0,0.0,1,12,Saturday,application-Web Based Application
WBS000073,4 Low,KM0000819,1.0,0.0,0.0,1,12,Saturday,application-Web Based Application
WBS000307,3 Medium,KM0001350,1.0,1.0,0.0,1,0,Sunday,application-Server Based Application
WBS000146,2 High,KM0000493,2.0,0.0,0.0,1,6,Sunday,computer-Banking Device
WBS000162,3 Medium,KM0001748,1.0,0.0,0.0,0,15,Sunday,subapplication-Web Based Application
WBS000234,4 Low,KM0001093,1.0,0.0,0.0,0,8,Monday,application-Desktop Application
WBS000138,4 Low,KM0001213,1.0,1.0,0.0,0,8,Monday,application-Web Based Application
WBS000092,3 Medium,KM0001973,1.0,0.0,0.0,0,8,Monday,application-Desktop Application
WBS000077,3 Medium,KM0000232,1.0,1.0,0.0,1,16,Friday,application-Server Based Application
WBS000073,4 Low,KM0002043,1.0,0.0,0.0,0,16,Friday,application-Web Based Application
WBS000263,4 Low,KM0001106,1.0,0.0,0.0,1,16,Friday,application-Server Based Application
WBS000073,4 Low,KM0002044,1.0,0.0,0.0,1,16,Friday,application-Server Based Application
WBS000056,3 Medium,KM0000895,1.0,0.0,0.0,1,23,Friday,application-Server Based Application
WBS000307,3 Medium,KM0001350,1.0,0.0,0.0,1,5,Sunday,application-Server Based Application
WBS000102,3 Medium,KM0002208,1.0,0.0,0.0,0,9,Sunday,computer-Windows Server
WBS000091,5 Very Low,KM0001447,3.0,0.0,0.0,1,8,Monday,computer-Laptop
WBS000090,4 Low,KM0000670,1.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000073,4 Low,KM0002015,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000135,4 Low,KM0000665,1.0,0.0,0.0,0,9,Monday,application-Desktop Application
WBS000073,4 Low,KM0001295,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000307,4 Low,KM0001859,1.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000307,4 Low,KM0001859,1.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000256,4 Low,KM0001379,1.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000146,2 High,KM0000274,1.0,0.0,0.0,0,9,Monday,computer-Banking Device
WBS000073,5 Very Low,KM0001592,1.0,0.0,0.0,1,9,Monday,application-Web Based Application
WBS000223,4 Low,KM0000979,1.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000023,3 Medium,KM0000940,1.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000023,3 Medium,KM0000940,1.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000162,3 Medium,KM0001748,2.0,0.0,0.0,1,10,Monday,subapplication-Web Based Application
WBS000073,4 Low,KM0000761,1.0,0.0,0.0,0,10,Monday,subapplication-Web Based Application
WBS000162,3 Medium,KM0001748,1.0,0.0,0.0,0,10,Monday,subapplication-Web Based Application
WBS000016,3 Medium,KM0000938,1.0,0.0,0.0,0,10,Monday,application-Server Based Application
WBS000094,5 Very Low,KM0000701,1.0,0.0,0.0,0,10,Monday,application-Desktop Application
WBS000073,5 Very Low,KM0002128,1.0,0.0,0.0,0,10,Monday,application-Server Based Application
WBS000073,4 Low,KM0002015,1.0,0.0,0.0,0,10,Monday,subapplication-Web Based Application
WBS000091,4 Low,KM0000866,1.0,0.0,0.0,1,11,Monday,computer-Laptop
WBS000073,4 Low,KM0000746,1.0,0.0,0.0,0,11,Monday,subapplication-Web Based Application
WBS000088,4 Low,KM0000611,1.0,0.0,0.0,1,11,Monday,application-Web Based Application
WBS000073,4 Low,KM0000702,1.0,0.0,0.0,0,11,Monday,subapplication-Web Based Application
WBS000018,4 Low,KM0000097,1.0,0.0,0.0,1,18,Friday,application-Server Based Application
WBS000292,4 Low,KM0001060,1.0,0.0,0.0,0,7,Monday,application-Citrix
WBS000138,4 Low,KM0001213,1.0,1.0,0.0,0,7,Monday,application-Web Based Application
WBS000138,4 Low,KM0001213,1.0,1.0,0.0,0,8,Monday,application-Web Based Application
WBS000091,5 Very Low,KM0001444,1.0,0.0,0.0,1,8,Monday,computer-Laptop
WBS000223,3 Medium,KM0000032,2.0,0.0,0.0,1,8,Monday,application-Server Based Application
WBS000030,5 Very Low,KM0000164,1.0,1.0,0.0,1,8,Monday,application-Server Based Application
WBS000030,5 Very Low,KM0000164,1.0,1.0,0.0,1,8,Monday,application-Server Based Application
WBS000030,5 Very Low,KM0000164,1.0,2.0,0.0,1,8,Monday,application-Server Based Application
WBS000234,4 Low,KM0001093,1.0,0.0,0.0,0,8,Monday,application-Desktop Application
WBS000088,4 Low,KM0000611,1.0,0.0,0.0,1,8,Monday,application-Web Based Application
WBS000073,4 Low,KM0000702,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000091,5 Very Low,KM0001447,1.0,0.0,0.0,1,9,Monday,computer-Laptop
WBS000073,4 Low,KM0001736,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000073,4 Low,KM0000767,3.0,0.0,0.0,1,9,Monday,subapplication-Web Based Application
WBS000168,5 Very Low,KM0000068,1.0,0.0,0.0,1,9,Monday,application-Web Based Application
WBS000073,4 Low,KM0000752,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000092,5 Very Low,KM0002217,1.0,0.0,0.0,0,10,Monday,application-Desktop Application
WBS000318,5 Very Low,KM0000836,1.0,0.0,0.0,1,10,Monday,application-Web Based Application
WBS000089,5 Very Low,KM0002217,1.0,0.0,0.0,1,10,Monday,application-Desktop Application
WBS000073,5 Very Low,KM0001843,1.0,0.0,0.0,0,10,Monday,subapplication-Web Based Application
WBS000152,5 Very Low,KM0001648,3.0,0.0,0.0,0,11,Monday,application-Web Based Application
WBS000162,4 Low,KM0000553,1.0,0.0,0.0,1,11,Monday,subapplication-Web Based Application
WBS000135,4 Low,KM0000665,1.0,0.0,0.0,0,11,Monday,application-Desktop Application
WBS000094,5 Very Low,KM0000539,1.0,0.0,0.0,0,11,Monday,application-Desktop Application
WBS000152,5 Very Low,KM0000075,1.0,1.0,0.0,0,11,Monday,application-Web Based Application
WBS000088,5 Very Low,KM0000611,1.0,0.0,0.0,1,12,Monday,application-Web Based Application
WBS000152,5 Very Low,KM0000075,2.0,0.0,0.0,1,12,Monday,application-Web Based Application
WBS000073,4 Low,KM0000720,1.0,0.0,0.0,0,12,Monday,application-Web Based Application
WBS000271,4 Low,KM0001840,1.0,0.0,0.0,1,12,Monday,application-SAP
WBS000110,3 Medium,KM0002012,1.0,0.0,0.0,0,12,Monday,application-Desktop Application
WBS000309,3 Medium,KM0001293,1.0,0.0,0.0,1,12,Monday,application-Server Based Application
WBS000091,5 Very Low,KM0001444,1.0,0.0,0.0,0,8,Monday,computer-Laptop
WBS000242,4 Low,KM0000677,1.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000128,4 Low,KM0002059,2.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000091,5 Very Low,KM0001447,2.0,0.0,0.0,0,9,Monday,computer-Laptop
WBS000152,5 Very Low,KM0000075,1.0,0.0,0.0,0,9,Monday,application-Web Based Application
WBS000073,4 Low,KM0000815,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000091,5 Very Low,KM0001444,1.0,0.0,0.0,1,9,Monday,computer-Laptop
WBS000077,4 Low,KM0000563,1.0,0.0,0.0,1,9,Monday,application-Server Based Application
WBS000162,4 Low,KM0000555,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000239,3 Medium,KM0000940,1.0,0.0,0.0,0,9,Monday,database-Database
WBS000073,4 Low,KM0002041,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000073,4 Low,KM0002043,1.0,0.0,0.0,0,9,Monday,application-Web Based Application
WBS000128,4 Low,KM0002059,1.0,0.0,0.0,0,10,Monday,application-Server Based Application
WBS000264,5 Very Low,KM0001622,1.0,0.0,0.0,0,10,Monday,application-Server Based Application
WBS000223,4 Low,KM0000949,1.0,0.0,0.0,1,10,Monday,application-Server Based Application
WBS000139,5 Very Low,KM0001028,1.0,1.0,0.0,0,10,Monday,application-Server Based Application
WBS000138,5 Very Low,KM0000124,1.0,1.0,0.0,0,10,Monday,application-Web Based Application
WBS000073,4 Low,KM0002043,1.0,0.0,0.0,0,11,Monday,application-Web Based Application
WBS000091,5 Very Low,KM0001447,1.0,0.0,0.0,0,11,Monday,computer-Laptop
WBS000015,3 Medium,KM0000456,2.0,2.0,9.0,1,11,Monday,subapplication-Web Based Application
WBS000094,5 Very Low,KM0001655,1.0,0.0,0.0,0,11,Monday,application-Desktop Application
WBS000052,5 Very Low,KM0001280,1.0,0.0,0.0,0,11,Monday,application-Server Based Application
WBS000091,5 Very Low,KM0001446,1.0,0.0,0.0,1,12,Monday,computer-Desktop
WBS000138,5 Very Low,KM0000124,1.0,1.0,0.0,0,12,Monday,application-Web Based Application
WBS000073,4 Low,KM0001609,1.0,0.0,0.0,0,12,Monday,application-Web Based Application
WBS000073,4 Low,KM0001624,1.0,0.0,0.0,0,12,Monday,application-Web Based Application
WBS000013,3 Medium,KM0000052,1.0,0.0,0.0,0,12,Monday,application-Server Based Application
WBS000292,4 Low,KM0001060,1.0,0.0,0.0,0,12,Monday,application-Citrix
WBS000138,5 Very Low,KM0000124,1.0,1.0,0.0,0,12,Monday,application-Web Based Application
WBS000088,4 Low,KM0001463,1.0,0.0,1.0,1,13,Monday,application-Web Based Application
WBS000128,4 Low,KM0002125,1.0,1.0,0.0,1,13,Monday,storage-SAN
WBS000073,4 Low,KM0001736,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000093,4 Low,KM0001899,2.0,0.0,0.0,0,9,Monday,application-Desktop Application
WBS000263,5 Very Low,KM0001106,1.0,0.0,0.0,1,9,Monday,application-Server Based Application
WBS000268,4 Low,KM0000368,2.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000073,4 Low,KM0001296,1.0,0.0,0.0,0,9,Monday,subapplication-Web Based Application
WBS000027,4 Low,KM0000156,1.0,0.0,0.0,0,9,Monday,application-Server Based Application
WBS000292,4 Low,KM0001062,1.0,1.0,0.0,1,9,Monday,application-Citrix
WBS000054,4 Low,KM0001616,1.0,0.0,0.0,1,9,Monday,subapplication-Server Based Application
WBS000183,3 Medium,KM0001141,1.0,0.0,0.0,0,9,Monday,storage-Controller
WBS000091,4 Low,KM0000316,1.0,0.0,0.0,1,10,Monday,displaydevice-Monitor
WBS000073,4 Low,KM0001685,1.0,0.0,0.0,0,11,Monday,application-Web Based Application
WBS000162,4 Low,KM0000555,1.0,1.0,0.0,1,11,Monday,subapplication-Web Based Application
WBS000048,3 Medium,KM0000312,1.0,0.0,0.0,0,11,Monday,application-Server Based Application
WBS000292,4 Low,KM0001060,1.0,0.0,0.0,0,11,Monday,application-Citrix
WBS000307,4 Low,KM0001859,1.0,0.0,0.0,0,11,Monday,application-Server Based Application
WBS000152,5 Very Low,KM0000075,1.0,1.0,0.0,0,11,Monday,application-Web Based Application
WBS000111,5 Very Low,KM0002030,1.0,0.0,0.0,0,12,Monday,application-Desktop Application
WBS000128,3 Medium,KM0001357,1.0,0.0,0.0,0,13,Monday,storage-SAN
WBS000107,3 Medium,KM0000557,1.0,0.0,0.0,1,13,Monday,application-Web Based Application
WBS000073,4 Low,KM0001550,1.0,0.0,0.0,0,13,Monday,subapplication-Web Based Application
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,0,11,Monday,subapplication-Web Based Application
WBS000088,4 Low,KM0002171,1.0,0.0,0.0,0,11,Monday,application-Web Based Application
WBS000054,4 Low,KM0001616,1.0,0.0,0.0,0,11,Monday,subapplication-Server Based Application
WBS000073,4 Low,KM0000760,1.0,0.0,0.0,0,12,Monday,subapplication-Web Based Application
WBS000128,3 Medium,KM0002059,1.0,0.0,0.0,0,12,Monday,application-Server Based Application
WBS000073,4 Low,KM0001624,1.0,0.0,0.0,0,12,Monday,application-Web Based Application
WBS000073,4 Low,KM0000752,1.0,0.0,0.0,0,12,Monday,subapplication-Web Based Application
WBS000015,5 Very Low,KM0000455,2.0,0.0,0.0,0,12,Monday,subapplication-Web Based Application
WBS000152,5 Very Low,KM0000075,1.0,0.0,0.0,0,12,Monday,application-Web Based Application
WBS000318,3 Medium,KM0000844,1.0,0.0,0.0,0,12,Monday,application-Web Based Application
WBS000073,4 Low,KM0002043,1.0,0.0,0.0,0,12,Monday,application-Web Based Application
WBS000073,4 Low,KM0001865,1.0,0.0,0.0,0,13,Monday,application-Server Based Application
WBS000073,4 Low,KM0001915,1.0,0.0,0.0,0,13,Monday,application-Server Based Application
WBS000223,4 Low,KM0000949,1.0,0.0,0.0,1,13,Monday,application-Server Based Application
WBS000263,4 Low,KM0001106,4.0,0.0,0.0,1,13,Monday,application-Server Based Application
WBS000244,4 Low,KM0000674,1.0,0.0,0.0,0,13,Monday,application-Server Based Application
WBS000073,5 Very Low,KM0000711,1.0,0.0,0.0,0,14,Monday,application-Web Based Application
WBS000073,4 Low,KM0001736,1.0,0.0,0.0,0,14,Monday,subapplication-Web Based Application
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,14,Monday,subapplication-Web Based Application
WBS000073,4 Low,KM0000752,1.0,0.0,0.0,0,14,Monday,subapplication-Web Based Application
WBS000263,4 Low,KM0001106,1.0,0.0,0.0,0,14,Monday,application-Server Based Application
WBS000073,4 Low,KM0002043,1.0,0.0,0.0,0,15,Monday,application-Web Based Application
WBS000318,4 Low,KM0001401,1.0,0.0,0.0,0,15,Monday,application-Web Based Application
WBS000073,4 Low,KM0001915,1.0,0.0,0.0,0,15,Monday,application-Server Based Application
WBS000073,4 Low,KM0000760,1.0,0.0,0.0,1,15,Monday,subapplication-Web Based Application
WBS000073,4 Low,KM0001143,1.0,0.0,0.0,0,15,Monday,application-Web Based Application
WBS000073,4 Low,KM0001315,2.0,0.0,0.0,0,12,Monday,application-Server Based Application
WBS000162,3 Medium,KM0000553,1.0,1.0,0.0,1,12,Monday,subapplication-Web Based Application
WBS000110,4 Low,KM0000833,1.0,0.0,0.0,1,12,Monday,application-Desktop Application
WBS000023,4 Low,KM0000283,1.0,0.0,0.0,1,13,Monday,application-Server Based Application
WBS000073,4 Low,KM0000720,1.0,0.0,0.0,0,13,Monday,application-Web Based Application
WBS000088,4 Low,KM0002171,1.0,0.0,0.0,0,13,Monday,application-Web Based Application
WBS000010,3 Medium,KM0000526,1.0,0.0,0.0,1,13,Monday,application-Server Based Application
